SSR, lamb, beta, k, delta, p, c, K
1.493004928812027288e+00,1.367039740000000059e-01,2.203348929999999638e-05,2.154327830000000166e+00,2.896842260000006656e+18,3.121194819999997440e+18,8.896987599999999929e+01,8.027625430000000633e+06
6.495216015653155761e-01,1.354831218882182053e-01,1.946004261421569422e-05,1.796122521790921800e+00,2.633389998499312640e+18,3.432246588364075520e+18,7.914352177688722634e+01,7.556916953768404201e+06
1.465401229647818937e+00,1.367039740000000059e-01,2.203348929999999638e-05,2.154327830000000166e+00,2.896842260000006656e+18,3.121194819999997440e+18,8.896987599999999929e+01,8.027625430000000633e+06
1.020579404069349438e+00,1.275525748472397247e-01,2.221690700855793961e-05,2.179411524877612916e+00,2.916242272437760000e+18,3.128424942095171584e+18,8.984503245201521793e+01,8.355050693725265563e+06
6.663385815093920694e-01,1.521592622626003755e-01,2.471912380633445219e-05,1.914547381627203171e+00,2.696254692790455296e+18,3.124560996631863296e+18,8.079266462526713610e+01,5.082656606857672334e+06
4.641042048502807549e-01,1.433076849580933176e-01,2.935797747696401836e-05,2.706678672193740809e+00,3.193146879881092096e+18,2.966954220726526976e+18,9.368253221833333555e+01,4.559004401833219454e+06
9.069087008506497849e-01,1.934850406921345689e-01,2.201318287901286457e-05,1.545794281386212665e+00,3.415188887903243776e+18,2.647324080467297792e+18,6.226630776771449405e+01,2.072792409163536131e+07
2.226863976453835647e+01,6.837442940626232494e+23,2.150321757436217880e-48,5.613678071691236396e-23,1.922540532075504520e+61,4.674416750572989052e-25,8.641013120813320492e+44,3.622114601290004124e-09
1.335218047561595123e+00,1.590778312195980648e-01,2.646706927745462511e-05,1.718214463055047325e+00,2.915755332272072192e+18,3.100419092711953408e+18,9.393462567913273631e+01,9.975377604758741334e+06
1.389671851484694409e+00,1.384442473929750062e-01,2.215796582180796172e-05,2.200096437181729314e+00,2.890963494649105408e+18,3.127539869962243072e+18,8.882771088223940126e+01,8.048334783066006377e+06
1.113369004964939180e+00,1.495259256034795203e-01,2.793719805135411882e-05,1.807336972019976340e+00,1.114828502096510208e+18,8.135323036022990848e+18,5.274309001311430620e+02,4.747438525585187599e+06
1.077869825921045743e+00,1.382067595880547284e-01,2.755503645440759048e-05,2.222810451650894414e+00,3.002080983945975808e+18,3.010368767083908608e+18,8.396377410601610336e+01,4.199752449027135037e+06
7.120657231035265600e-01,2.000557400966875843e-01,4.932211316735008377e-05,1.309801663075661260e+00,6.460694641863902208e+18,2.339697645529121792e+18,4.749240472276051150e+01,1.007358806588324346e+07
8.855460388530347338e-01,1.359335074929960141e-01,9.507453708320622878e-05,1.678643686338382679e+00,3.921107170309169664e+18,1.910110591905403136e+18,1.317137496006462811e+02,4.768497324019756168e+06
1.429910580605116888e+00,1.392624183373305791e-01,2.204946247339463445e-05,2.185171523012317429e+00,2.878874750260490752e+18,3.140675201450155008e+18,8.824952258629086543e+01,7.916009194237402640e+06
1.439205551516435033e+00,1.369585593228234421e-01,2.209502540113933642e-05,2.181555621505404829e+00,2.890789268030859264e+18,3.127729886249973248e+18,8.876350905603223396e+01,8.012451452577736229e+06
1.271943191311542654e+00,1.661468631532640183e-01,2.031844563187637859e-05,1.696602012131805060e+00,2.012696324724784384e+18,4.488549531978347520e+18,1.454052350114237129e+02,1.029984381022189185e+07
1.432231999668858391e+00,1.396460068092524320e-01,2.194954549072291735e-05,2.166390539719044828e+00,2.872358345660221952e+18,3.147797252726084096e+18,8.805226983758983295e+01,8.041103621509065852e+06
1.352868508299353678e+00,1.425903029520043941e-01,2.219540696205805371e-05,2.214852872345314694e+00,2.888623558800660992e+18,3.130081751499077120e+18,8.875051825661466864e+01,8.085238039786597714e+06
1.219456287428021923e+00,1.436624727480084185e-01,2.513958476219518289e-05,1.897673438550196767e+00,2.748786972631729152e+18,3.303796124063484416e+18,8.889275083539364175e+01,5.397985941362475045e+06
5.745281876600136783e-01,1.039056224343721385e-01,3.835799605847725402e-05,1.907250301928679059e+00,3.611843200042713600e+18,2.225937095339469312e+18,7.195133976264415310e+01,3.996717628255641088e+06
1.518337587066160843e+00,1.364412616892468899e-01,2.202640031140696682e-05,2.154066773063076035e+00,2.895695787592685056e+18,3.122430219914923008e+18,8.893812911481758476e+01,8.086211211693384685e+06
1.510881767078992688e+00,1.367039740000000059e-01,2.203348929999999638e-05,2.154327830000000166e+00,2.896842260000006656e+18,3.121194819999997440e+18,8.896987599999999929e+01,8.027625430000000633e+06
1.128133338742197900e+00,1.307021085263519455e-01,2.034018808175670022e-05,1.917453998445883823e+00,2.722288788954122752e+18,3.321301355110815232e+18,8.179648657121036592e+01,7.092473510170770809e+06
1.537616217806115237e+00,1.367039740000000059e-01,2.203348929999999638e-05,2.154327830000000166e+00,2.896842260000006656e+18,3.121194819999997440e+18,8.896987599999999929e+01,8.027625430000000633e+06
8.445232973434285695e-01,1.870348984390058644e-01,4.906600520321461646e-05,1.393566452504458653e+00,5.012141740773450752e+18,1.801837733400779264e+18,5.007210551925332709e+01,1.064327431895348243e+07
1.227228920047085170e+00,1.521268975217970332e-01,1.934668086613496754e-05,1.788846928425057436e+00,2.615721961146236928e+18,3.431307003146013184e+18,7.721410484555140386e+01,7.074814499919941649e+06
6.251098958560610264e-01,2.026896540087646248e-01,2.580984546760989640e-05,1.419576657849545898e+00,2.857179854624732160e+18,3.164512123233436672e+18,8.825764283676522837e+01,1.591252130347339623e+07
4.899710399161721908e-01,1.606283590316195387e-01,1.786169243758852358e-05,1.533197661728800565e+00,2.506372264667339264e+18,3.607316974386415616e+18,7.599969544319633030e+01,9.511648437650425360e+06
1.226218668083930652e+00,1.587618227104512780e-01,1.977363460192032451e-05,1.816486158851819521e+00,2.679888913234342912e+18,3.376592892556754432e+18,8.155527362204509245e+01,9.661737662545226514e+06
7.680859971931767172e-01,1.210691233221577040e-01,2.164322095693716735e-05,2.076744178915098882e+00,2.872474518814533120e+18,3.147421312401878528e+18,8.804930325604900077e+01,8.284792743284213357e+06
1.471863692677480184e+00,1.367044626276864017e-01,2.203319741175445844e-05,2.154311067501845756e+00,2.896878706720679424e+18,3.121155550793836544e+18,8.897100331290097586e+01,8.027595048173563555e+06
1.457294065245383408e+00,1.387854289826102316e-01,2.175806397144831078e-05,2.133226343092599731e+00,2.856802659781723648e+18,3.164933112299074560e+18,8.819874060280923800e+01,8.100331525650579482e+06
8.424404212123898228e-01,1.492338861399115646e-01,2.459789250842737125e-05,1.706162098172395725e+00,2.708908749989605888e+18,3.362030750707145216e+18,8.099984654285391628e+01,5.328674968129996210e+06
1.500196136360345101e+00,1.367318092148901709e-01,2.203629397159735017e-05,2.155647425208341517e+00,2.896584243002502144e+18,3.121472821713823744e+18,8.895758389424376844e+01,8.027493125591496937e+06
8.197169249827828708e+02,2.762921691427301994e+03,3.016556657244556997e-07,1.587267660811546648e+03,2.426131244009169355e+21,3.759120912223416000e+15,3.042512244334554271e+04,3.827473574880451679e+01
7.016984515958981650e-01,1.286340183899438994e-01,2.014988084502951471e-05,1.896240298045547501e+00,2.700417876736504832e+18,3.357699775913920512e+18,8.064831716049079091e+01,6.961998332932933234e+06
1.175122960006005357e+00,1.480129527519190025e-01,2.078748212954562336e-05,2.040348990864477408e+00,2.727843203307473920e+18,3.314479031736607744e+18,7.994168034565497294e+01,6.271073639939920045e+06
4.708968104038858127e-01,1.198401485271958361e-01,2.295765220960370429e-05,2.440868434489547045e+00,2.894592568048602112e+18,3.103326878177261056e+18,8.550370278250142064e+01,4.852294634980329312e+06
5.189842517715986814e-01,1.404165218564252249e-01,1.903021222217303444e-05,1.744354924273568752e+00,2.584146261614693888e+18,3.498622193188552704e+18,7.722962826619144039e+01,7.510354794883815572e+06
1.373003135628065641e+00,1.385011722709844351e-01,2.211346400634993069e-05,2.183949434503778431e+00,2.892706390692509184e+18,3.125655336951467008e+18,8.883779251231210594e+01,8.026810922513696365e+06
9.688347631292528739e-01,1.307530756003360550e-01,2.203191365226437920e-05,2.171862418192080479e+00,2.884695611477283328e+18,3.133490610055241216e+18,8.880486433534959190e+01,8.331948235418854281e+06
1.444180448611996903e+00,1.367040174241075656e-01,2.203319943627025717e-05,2.154309832383512369e+00,2.896879326308076544e+18,3.121154883780404736e+18,8.897103236573282459e+01,8.027600189061779529e+06
9.441724919838392349e-01,1.291951208790257932e-01,3.047274483567131910e-05,2.985425009618790870e+00,3.311263137580379648e+18,2.718456992217909248e+18,9.971357677047733148e+01,5.051333438747199252e+06
5.602571642081624059e-01,2.148877530798034008e-01,1.751235075630911358e-05,1.488205075996836602e+00,2.469683156144520192e+18,3.626771262409187328e+18,7.843578868252936331e+01,1.462484290070988797e+07
1.167435367340673436e+00,1.295066848831628870e-01,3.021699309817623438e-05,2.618806093910587940e+00,3.292964600124866048e+18,2.746677494906281984e+18,1.020901170818689963e+02,6.494208574835835025e+06
1.106047105275386855e+00,1.427264623272840038e-01,1.927062767838761203e-05,1.783911938985301537e+00,2.603907826999957504e+18,3.471759802100776960e+18,7.617076159465558760e+01,6.583982282194696367e+06
1.390568472942291134e+00,1.389244814083906154e-01,2.211604346166621141e-05,2.183245799348143112e+00,2.893860720614638080e+18,3.124407244556711936e+18,8.889959677825814310e+01,8.043321889818746597e+06
1.438052479329250399e+00,1.391647071860817875e-01,2.213260510666939930e-05,2.195942010653054055e+00,2.888730770394058752e+18,3.129957293161254400e+18,8.879701044648430752e+01,8.127546461106405593e+06
1.482869485946769483e+00,1.374967311551320015e-01,2.208252649262445035e-05,2.171089118590437739e+00,2.895363161321507840e+18,3.122789046982381056e+18,8.895767601786734247e+01,8.057001215611654334e+06
7.075387733400715362e-01,1.247633663946313143e-01,2.199325703481109311e-05,2.155207026117373026e+00,2.888407756292525056e+18,3.129123057655491072e+18,8.884739032540109349e+01,8.238468273667617701e+06
1.424474738113575389e+00,1.522604215939374339e-01,2.035237144143901570e-05,1.885491733911205170e+00,2.749027603847817728e+18,3.288410114476586496e+18,8.390373748404468301e+01,9.477001275128865615e+06
4.775704833483485068e-01,1.050446364345592187e-01,3.728547752296897463e-05,3.189830811392230459e+00,3.723479983196300800e+18,2.425618232342161920e+18,1.115669931142876266e+02,5.138389600899760611e+06
1.229532762325769024e+00,1.274410332892408626e-01,2.203585439861323509e-05,2.142442719734075407e+00,2.905419702447051776e+18,3.111977183473852416e+18,8.946701233130787045e+01,8.200647792262868024e+06
1.323640589886340591e+00,1.408282619264146773e-01,2.214855285145955706e-05,2.192704207486182888e+00,2.893988129454748672e+18,3.123771033269869568e+18,8.885137736485039284e+01,7.980543332376060076e+06
8.242888939254982006e-01,1.301497050747262296e-01,2.069369390359416416e-05,1.935589947162221547e+00,2.781699801289389056e+18,3.242682690970183680e+18,8.451932425483033740e+01,8.638925632521271706e+06
9.298782747881625399e-01,1.492593141342446750e-01,2.513097487312125302e-05,1.690780165765087162e+00,2.768100607160563200e+18,3.844831999691393024e+18,9.352707647998714435e+01,5.624613454183607362e+06
6.620614814111076551e-01,1.621431213574917873e-01,9.497440936439686162e-05,1.629559044916516486e+00,3.920255785447702528e+18,2.157731147767100928e+18,1.333744796107217780e+02,4.540437504394310527e+06
1.304726014030462178e+00,1.295989829641995272e-01,2.571329026973410747e-05,1.912143972903715516e+00,2.815676412467214336e+18,3.210434115584950784e+18,9.650541895651014102e+01,6.443098284505971707e+06
9.669301068554074785e-01,1.201237479675660441e-01,2.305262985841541952e-05,2.496479419952860823e+00,2.879720817522588160e+18,3.212630927434711040e+18,8.251546950706226369e+01,3.461767208839202765e+06
1.215167846308438770e+00,1.255725473611681575e-01,2.201300709260707770e-05,2.125481380393642539e+00,2.912454153056132608e+18,3.104465999793729536e+18,8.965111440198887749e+01,8.156272689798132516e+06
1.033676916982456007e+00,1.416077880979620396e-01,2.222285353986730625e-05,2.228271845846376387e+00,2.885234071606848000e+18,3.133750857062311936e+18,8.862796110000175531e+01,8.059488396889894269e+06
1.255012311620515408e+00,1.417637675402837472e-01,2.215859623681835095e-05,2.210007676959515610e+00,2.884589926275044352e+18,3.134450719888689152e+18,8.851509158011866418e+01,7.983502304862206802e+06
1.045375769857294523e+00,1.394599984790398650e-01,7.627658002416080787e-05,2.024557476618091822e+00,4.270797681766227456e+18,2.157595428189242368e+18,1.239394922181024157e+02,4.762385990696107969e+06
1.165930405076629262e+00,1.396105016103368346e-01,2.053223716309917647e-05,2.024304853930495973e+00,2.688312894500495872e+18,3.363427243511812608e+18,7.979795731112423596e+01,5.663484767132094130e+06
1.262570495357005829e+00,1.560153570714276627e-01,2.612630987202748227e-05,1.725529501704752056e+00,2.877962090610476544e+18,3.116686322416405504e+18,8.828142835451983217e+01,8.147454525722375140e+06
8.254975898645285914e-01,1.230352347313657668e-01,2.032690299100847593e-05,1.890548572448476516e+00,2.737407896730647040e+18,3.304104133190197760e+18,8.161943936021934576e+01,6.964377335540369153e+06
1.104735235165181351e+00,1.233681440192209017e-01,2.307165022830774738e-05,2.347838605203670159e+00,2.973384300246695936e+18,3.040949019308835840e+18,9.099041114534388441e+01,7.365412763972287066e+06
1.070609149954036887e+00,2.098651743486899812e-01,2.924701739586427619e-05,1.571126387391932999e+00,3.240532971621540352e+18,2.915473158343462400e+18,9.535207015464274605e+01,1.976582439020846412e+07
3.660408992806045703e-01,1.124925276521082929e-01,2.678347905181448720e-05,1.705960271266154571e+00,2.950916025377626112e+18,3.066577031373320704e+18,8.664445500969341651e+01,6.025673027404919267e+06
4.346958137664047399e+02,8.378781922305339469e-02,7.058259408038063455e-08,2.513661168409579358e-02,4.520911390888751923e+20,2.000062188150050400e+16,1.407589200799930586e+04,1.481305269427702297e+06
1.487833358983396970e+00,1.367046682607724328e-01,2.203319831330645772e-05,2.154310707783227308e+00,2.896877885944726528e+18,3.121156435238946304e+18,8.897096968430116704e+01,8.027589740067888983e+06
8.396153056578014002e+03,4.913345976533669530e-09,1.549327238652893995e-43,1.949145201029099152e-13,2.241867938621164486e+50,4.013642258428922946e-14,2.209356652050040478e+31,6.459695905723471642e+08
1.463356828726227965e+00,1.367043545871586274e-01,2.203318578682627229e-05,2.154309787819733479e+00,2.896880554453331968e+18,3.121153563888378880e+18,8.897106346417891132e+01,8.027594473673253320e+06
1.501254636540101384e+00,1.367041315599706874e-01,2.203314079756775822e-05,2.154285789018746122e+00,2.896881608498652672e+18,3.121152426467813376e+18,8.897106681813195905e+01,8.027570509146291763e+06
1.502643738698712594e+00,1.360831396749591637e-01,2.208763916395602232e-05,2.168396583522056442e+00,2.898150809883850240e+18,3.119785189450192896e+18,8.914897069457327916e+01,8.150871393754796125e+06
1.475131654492647826e+00,1.367039007484801283e-01,2.203316777775443839e-05,2.154300596174405058e+00,2.896882876587880960e+18,3.121151054185452544e+18,8.897114330451360331e+01,8.027590289715945721e+06
1.074268007476956388e+00,1.240355803841957927e-01,3.169111680722671112e-05,2.403459229084087934e+00,3.229905881362148864e+18,2.673564131109923840e+18,9.948483601853624236e+01,6.293617492614531890e+06
5.928437982841121556e-01,1.103231106864898808e-01,4.154245213765149990e-05,1.978892043540248169e+00,3.911875406271604224e+18,2.373849032983950848e+18,9.515078594032335957e+01,7.205857860904280096e+06
1.270718973855677669e+00,1.251119563093681941e-01,2.192631724628993738e-05,2.122166295340576880e+00,2.897527324630795776e+18,3.120453239553485824e+18,8.894510976570985861e+01,7.935185178035836667e+06
7.920978524568625945e-01,1.219785022285630460e-01,2.180107114414437834e-05,2.032984128793033474e+00,2.935068469378587648e+18,3.184700766859699200e+18,8.791124319688358923e+01,8.628766890855263919e+06
